,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
6522,6522,19944626,20241221052002,Bright and elegant centrally located apartment,"Lovingly restored 'Altbau Wohnung' located in central Berlin in the 'Mitte' neighbourhood, just north of Friedrichstraße, between the Museum of Modern Art and the Wall Museum. The major tourist attractions are within 10 minutes ride from the apartment and 5 minute tram ride from the central station.The apartment is spacious and bright, through the numerou large windows and the high ceilings. The apartment retains its original wooden floors and is furnished  with antique wooden furniture.",135973285,Mia,t,7.0,7.0,t,f,52.5314,13.38219,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$178.00,390,3,3,1125,1125,3.0,1125.0,,t,22,46,73,335,248,36,1,4.64,4.71,4.79,4.62,4.6,4.84,4.55,"Legal entity name and Legal form: BKLV Management GmbH  <br/>Legal representatives or Trade register number: HRB166587B <br/> Entity address: Chausseestrasse 36, 10115, Berlin, Germany <br/>Listing address: Chausseestrasse 36, 10115, Berlin, Germany",t,7,7,0,0,2.79
6625,6625,1220212313911718946,20241221052002,Schickes Studio in Kreuzberg,"This chic apartment is located near the Böcklerpark in Berlin Kreuzberg. The total flat rate price includes all utilities, including heating and electricity (electricity is limited to €50.00 monthly) and Wi-Fi. The apartment has a fully equipped kitchen, bathroom with shower, flat screen TV, Wi-Fi. The bedroom is located to the quiet courtyard and is equipped with a double bed 160x200. Bed linen and towels are included.",134082623,Arzu,f,2.0,2.0,t,f,52.4996275179246,13.40116920018897,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$45.00,365,92,92,365,365,92.0,365.0,,t,0,0,0,143,0,0,0,,,,,,,,,t,2,2,0,0,
6754,6754,1016614790394549643,20241221052002,Cozy 2-bedroom apartment in central area,"The newly renovated 2-room apartment has a size of about 50 square meters and is easily accessible on the ground floor. <br />The two bedrooms have the following amenities:<br />Comfortable and high-quality beds, a small workspace with table and chair<br />A private wardrobe for plenty of storage space<br />One bedroom has a cozy conservatory, which offers a view of the countryside courtyard. Perfect area to relax and feel comfortable in a good location",271235180,Stina,f,42.0,44.0,t,f,52.5667506,13.3224864,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$60.00,365,92,92,365,365,92.0,365.0,,t,0,23,53,233,0,0,0,,,,,,,,,t,40,40,0,0,
6767,6767,1183303202375181019,20241221052002,1R 3P Apartment Corbussierhaus Olympiastadion 600m,"1 room apartment in the Corbussierhaus just 3 minutes from Berlin's Olympic Stadium.<br />The apartment is equipped with a kitchen-living room. It includes a refrigerator, dishwasher and sink.<br />At the moment, the Corbussierhaus is being renovated, so a scaffold is built in front of the facade. Unfortunately, this makes the room a little dark.<br />The architecture of the house is phenomenal as it was designed by the famous French architect Corbussier. There is also a small exhibition in the house.",579175229,Mieczyslaw,f,3.0,3.0,t,f,52.5105474,13.2441058,Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,$150.00,365,1,1,365,365,1.0,365.0,,t,29,57,87,243,7,7,0,4.86,4.57,4.0,5.0,5.0,5.0,4.29,"Legal entity name and Legal form: C2C Handels und Logistik GmbH <br/>Legal representatives or Trade register number: Mieczyslaw Blazewicz <br/> Entity address: Hugo-Heimann-Straße 37, 12353, Berlin, Deutschland <br/>Listing address: Flatowallee 16, 14055, Berlin, Deutschland",t,3,3,0,0,1.31
6965,6965,825801253061360619,20241221052002,Hotel Room with access to Kitchen and Gym BB1,"Be a real Berliner - stay in Pankow! It's an authentic and central residential district in the north of Berlin. Trains will take you to Alexanderplatz in 12 minutes and it takes only half the time to go to trendy Prenzlauer Berg. In walking distance, there are multiple cafés, a mall with supermarket, drugstore and other daily necessities.<br />Onsite, you have access to a café, rooftop terrace, coworking space, gym, cinema, laundry room and community kitchen.<br />The Base Berlin ONE opens in April 2023.",500861010,Jessa,f,15.0,37.0,t,f,52.572057,13.404044,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,$98.00,365,1,2,999,999,2.0,999.0,,t,23,53,79,349,42,22,1,4.62,4.83,4.62,4.71,4.71,4.48,4.57,"Legal entity name and Legal form: theBASE Berlin ONE GmbH &amp; Co. KG <br/>Legal representatives or Trade register number: Florian Färber, HRA 56423 B <br/> Entity address: Friedrichstraße 68, c/o Mindspace, 10117, Berlin, Deutschland <br/>Listing address: Pestalozzistrasse 5-8, 13187, Berlin, Deutschland",t,7,7,0,0,2.02
7011,7011,1088971692273798382,20241221052002,New apartment with living room,"Discover the vibrant heart of Berlin from our charming holiday apartment! Located in the trendy Friedrichshain district, our fully furnished apartment can accommodate up to 5 guests. Enjoy modern amenities such as a fully equipped kitchen and a comfortable living room. The central location and the S-Bahn and U-Bahn within walking distance allow you to easily reach the famous sights such as the Brandenburg Gate, Checkpoint Charlie and Alexanderplatz",101598058,Seb,t,2.0,2.0,t,f,52.51497073359242,13.46973396837848,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,$115.00,365,1,4,1125,1125,4.0,1125.0,,t,3,29,51,227,65,65,7,4.95,4.94,5.0,4.95,5.0,4.91,4.89,"First name and Last name: Sebrat Jawid <br/> Contact address: Rigaerstraße 65, 10247, Berlin, Deutschland <br/>Listing address: Rigaerstraße 65, 10247, Berlin, Deutschland",t,2,2,0,0,6.72
7050,7050,3970161,20241221052002,Double Room with Private Bathroom,"Super clean, bright and cozy private room on the groundfloor. <br />In Wedding, one of the nicest Berlin quarter, close to all the main city attractions. Perfectly connected to public transport subwy U6 SEESTRASSE ( 2 min ), tram 13/50 and bus#106.<br />There is no kitchen and it is not allowed to prepare food inside the room neither to smoke!",20486026,Nafi,f,2.0,2.0,t,f,52.54854,13.34752,Entire rental unit,Entire home/apt,2,,1.0,,,1125,1,1,1125,1125,1.0,1125.0,,t,17,43,72,333,654,91,5,4.56,4.75,4.68,4.82,4.78,4.54,4.55,"First name and Last name: Timothy Weltner <br/> Contact address: Seestrasse 106, 13353, Berlin, Deutschland  <br/>Listing address: Seestrasse 106, 13353, Berlin , Deutschland ",t,2,2,0,0,5.21
7056,7056,1051175675258553069,20241221052002,The Base Balcony Studio Apartment,"The light and friendly 23 sqm studio is located with a queen-size bed (140cm), smart-tv, table with chair, balcony, closet and other clever storage solutions. <br />There is a bathroom with shower and a basic equipped kitchenette that features a microwave, and a fridge with freezer compartment.<br /><br />The washing machine is available for use with a fee of 3.70 EUR, and the dryer machine with a fee of 3 EUR.",500861010,Jessa,f,15.0,37.0,t,f,52.57191191908111,13.403740694442735,Entire rental unit,Entire home/apt,2,,1.0,,,182,1,7,999,999,6.8,999.0,,t,18,48,78,353,0,0,0,,,,,,,,"Legal entity name and Legal form: theBASE Berlin ONE GmbH &Co. KG <br/>Legal representatives or Trade register number: HRA 56423 B Amtsgericht Charlottenburg (Berlin) <br/> Entity address: Friedrichstr. 68 c/o Mindspace, 10117, Berlin, Deutschland <br/>Listing address: Pestalozzistrasse 5-8, 13187, Berlin, Deutschland",t,7,7,0,0,
7102,7102,1007960506907122688,20241221052002,New cozy 3 Room-Appartement,,101598058,Seb,t,2.0,2.0,t,f,52.522062088650145,13.452194163076005,Entire rental unit,Entire home/apt,7,2.0,3.0,4.0,$328.00,365,1,4,1125,1125,3.9,1125.0,,t,6,31,57,320,98,84,6,5.0,4.93,4.99,4.98,5.0,4.85,4.89,"Legal entity name and Legal form: JAWID Apartments Berlin <br/>Legal representatives or Trade register number: Sebrat Jawid <br/> Entity address: Matternstraße 6, 10249, Berlin, Deutschland  <br/>Listing address: Matternstraße 6, 10249, Berlin, Deutschland ",t,2,2,0,0,6.92
7352,7352,28536218,20241221052002,Gemütliches mit Balkon (Anna 1908),approx. 27m² | balcony | sofa bed for 2 pers. | Flat screen TV | Desk | Free Wi-Fi | Safe | Refrigerator | Bathroom with shower/toilet & hairdryer<br /><br />Parking: Please reserve in advance for €10.00/day in our underground car park.  <br />Breakfast buffet: €21.00/person | Mon.-Fr from 6:30 am -10:30 am | WE and holidays 7:00 am -11:00 am,213877372,Maarten,t,6.0,6.0,t,f,52.46545,13.32632,Room in hotel,Hotel room,4,1.0,1.0,3.0,$178.00,1125,1,3,1125,1125,1.5,1125.0,,t,30,60,90,254,50,9,1,4.74,4.72,4.84,4.72,4.74,4.7,4.44,"Legal entity name and Legal form: Anna 1908 GmbH <br/>Legal representatives or Trade register number: 43469 B - Amtsgericht Charlottenburg <br/> Entity address: Büsingstraße 1, 12161, Berlin, Deutschland <br/>Listing address: Büsingstraße 1, 12161, Berlin, Deutschland",t,6,0,0,0,0.75
7383,7383,46744092,20241221052002,Private Twin Ensuite,"Enjoy this spacious private room located in Mitte, the city’s most central district.  Complete with fresh linen, towels and toiletries this hostel is the ideal base for you to explore the culture, history and nightlife of this amazing city.<br /><br />In the evenings, meet new friends at our hostel bar and party into the night! For just €7 a day you can enjoy a full continental breakfast served from 8am-10am every morning.",267779752,St Christophers Inn Berlin Mitte,f,6.0,19.0,t,f,52.52366,13.39101,Private room in hostel,Private room,2,1.0,1.0,2.0,$82.00,21,1,2,7,7,1.1,7.0,,t,4,4,4,4,33,16,4,4.52,4.63,4.5,4.78,4.75,4.91,4.56,"Legal entity name and Legal form: St. Christopher's Berlin GmbH  <br/>Legal representatives or Trade register number: HR B 104214 B <br/> Entity address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland <br/>Listing address: Ziegelstr. 28, 10117, Berlin, Deutschland",t,6,0,1,1,0.84
7456,7456,825927326336386111,20241221052002,Central & Quiet Museums Island Apartment,"Right in the heart of Berlin. You could not be more central. Lots of cool galleries and bars around you. You can walk to Museums Island in 10 minutes. My apartment is located in the backyard of a 150-year-old building. It is freshly renovated and features everything you need for a fantastic stay. There is a kitchen with cooker and microwave as well a queen bed, a TV and your private bathroom.<br />The towels and bed lines are also provided for you as well as free high speed WiFi.",171262403,Jonas,t,3.0,3.0,t,f,52.52804126341435,13.391247829039996,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$84.00,365,2,5,365,365,4.0,365.0,,t,15,31,57,147,105,60,5,4.64,4.67,4.46,4.76,4.88,4.93,4.62,"Legal entity name and Legal form: JVS <br/>Legal representatives or Trade register number: HRB142309B <br/> Entity address: Gerichtstr. 54, 13347, Berlin, Deutschland <br/>Listing address: Linienstrasse, 10115, Berlin, Deutschland",t,3,3,0,0,4.85
7507,7507,28533803,20241221052002,SCHØNER BLICK (fjord hotel berlin),"approx. 20m² | huge 20m² roof terrace with comfortable daybed | one bed (160cm*200cm) | flat screen TV | desk | bathroom with shower/WC and hairdryer | safe & fridge | free WiFi<br /><br />Parking: Please reserve in advance for €17.00 per day.<br />Breakfast: buffet with a wide selection of regional and ORGANIC products for €21.00,  Mon.-Fr from 6:30 am -10:30am, on weekends & holidays 7:00 am - 11:00 am, tea and coffee specialties as well as juices are included",215175725,Maarten,t,5.0,5.0,t,f,52.50329,13.37034,Room in hotel,Hotel room,2,1.0,1.0,1.0,$152.00,1125,1,3,1125,1125,1.5,1125.0,,t,24,45,70,225,35,5,0,4.71,4.71,4.74,4.89,4.91,4.69,4.66,"Legal entity name and Legal form: fjord hotel berlin gmbh <br/>Legal representatives or Trade register number: 144607 B - Amtsgericht Charlottenburg <br/> Entity address: Bissingzeile 13, 10785, Berlin, Deutschland <br/>Listing address: Bissingzeile 13, 10785, Berlin, Deutschland",t,5,0,0,0,0.65
7555,7555,41787739,20241221052002,Bed in 2 Bunk Female Dorm,"Base yourself in the heart of this awesome city at our famous hostel renowned for its lively atmosphere. With the added benefit of having the U-Bahn on our doorstep we provide the perfect location to connect you to the rest of the city. <br /><br />At our famous onsite Belushi’s bar, where we host live DJs, live sports and epic parties, guests can enjoy exclusive drink deals and 25% off our awesome menu! <br /><br />We offer free WiFi, a range of modern rooms & apartments, and a 24hr reception for your convenience.",240204649,St Christophers Inn Berlin,f,8.0,19.0,t,f,52.52669,13.41062,Shared room in hostel,Shared room,1,1.0,1.0,1.0,"$2,310.00",1125,1,2,7,7,1.1,7.0,,t,0,29,59,73,4,0,0,4.75,5.0,4.75,5.0,4.75,5.0,4.75,"Legal entity name and Legal form: St. Christopher's Berlin GmbH  <br/>Legal representatives or Trade register number: HR B 104214 B <br/> Entity address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland <br/>Listing address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland",t,7,0,6,1,0.08
7590,7590,798416193829159604,20241221052002,Central & Quiet stylish apartment B,"My apartment is only a 10 minute subway ride from the city center and the next subway station is less than a five minute walk. The apartment features 1 queen bed & 1 king size bed, A wonderful modern bathroom & kitchen  as well as many more amenities you need for a comfortable stay.",171262403,Jonas,t,3.0,3.0,t,f,52.53961356949512,13.376940619202076,Entire rental unit,Entire home/apt,6,1.0,1.0,3.0,$124.00,365,1,8,365,365,4.0,365.0,,t,6,21,47,133,115,62,4,4.84,4.83,4.7,4.85,4.92,4.84,4.72,"Legal entity name and Legal form: JVS <br/>Legal representatives or Trade register number: HRB142309B <br/> Entity address: Gerichtstr 54, 13344, Berlin, Deutschland <br/>Listing address: Neue Hochstraße 3, 13347, Berlin, Deutschland",t,3,3,0,0,4.87
7788,7788,13706958,20241221052002,stylish comfortable Berlin City Flat Family.,"This great, large apartment on the ground floor is right on the Sbhf Schöneberg. 15 minutes near Kudamm/City /West Centre. Three minutes to the S-Bahn (Ringbahn and S1) as well as numerous bus connections. It is characterized by a lot of space, a kitchen-living room and  a classic Berlin old building flair. The apartment has high ceilings and three bunk beds. Right in the beautiful neighborhood there are 3 beautiful cafes: the Enrico, Osbili and Cafe time. 3 good restaurants: the Sahara, the Viet Kitchen and a pasta bar.",77514719,Sabriye,f,1.0,1.0,t,f,52.48132,13.34834,Entire rental unit,Entire home/apt,6,,3.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,13,0,0,4.77,4.85,4.92,4.77,4.85,4.85,4.54,,t,1,1,0,0,0.13
7954,7954,22227950,20241221052002,Privatzimmer mit gemütlichem Hochbett und Couch,"Private room with cozy loft bed, accessible by a small staircase (no ladder climbing necessary). A couch with coffee table offers the opportunity to relax. The spacious desk with LAN connection allows you to work comfortably. The kitchen is equipped with all the basics such as a stove, oven and sink. In addition, there is a microwave and dishwasher.<br />There is a bathtub in the bathroom",83583952,Aron,f,1.0,1.0,t,f,52.45295,13.33951,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,0,1,0,
7989,7989,32732493,20241221052002,Familientraum in Friedrichshain / Prenzlberg,"Our beautiful duplex apartment on the border of Prenzlauer Berg to Friedrichshain is waiting for you! <br /><br />Quiet but still well located. S-Bahn/U-Bahn and tram can be reached quickly (about 8 minutes) on foot. Supermarkets and parks are around the corner of the property either.<br /><br />2 bedrooms, a children's room and a cozy kitchen-living room with balcony leave nothing to be desired. Ideal for families (lots of toys and a nice yard with sandbox and swing) or small groups who want to discover Berlin.",246141139,Philipp,f,1.0,1.0,t,f,52.52259,13.45765,Entire rental unit,Entire home/apt,5,,3.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,7,0,0,5.0,5.0,4.86,4.86,5.0,4.43,5.0,,t,1,1,0,0,0.1
8022,8022,41053541,20241221052002,"Central Charm, City Comfort - long-term stay","Hello I'm Anna Maria a real Berliner and I would love to Welcome you. <br /><br />Your private space in this 2-room apartment is beautifully designed for your comfort and enjoyment. With a cozy queen bed, a comfy sofa for relaxation, and a TV for your entertainment. Stay connected with high-speed Wi-Fi and make use of the convenient table for any work or personal activities.<br /><br />Your room comes with its own key, allowing you to lock the door and secure your belongings.",320832589,Anna,t,2.0,2.0,t,f,52.5258,13.41281,Private room in rental unit,Private room,1,,,,,1125,28,59,1125,1125,50.6,1125.0,,t,3,3,12,12,48,10,1,4.88,4.92,4.63,4.88,4.98,4.98,4.85,03/Z/AZ/002650-24,t,2,0,2,0,0.81
8355,8355,16736758,20241221052002,Bright bedroom in Kreuzberg,"The room is simple and functionally furnished It provides a heater that you control yourself. Thanks to the wifi and desk, you can work comfortably. My apartment is within walking distance of the popular Bergmannkiez and two minutes from the famous Kreuzberg in Viktoriapark.<br /><br />Cozy room is furnished and has a thermostat. Wifi and desk make it a comfortable work space. My apartment is in walking distance to popular Bergmannstraße with many bars/restaurants and the famous Kreuzberg.",110990018,Hiang,f,1.0,1.0,t,f,52.48927,13.38104,Private room in rental unit,Private room,1,,,,,6,2,2,6,6,2.0,6.0,,t,0,0,0,0,192,0,0,4.91,4.97,4.94,4.98,4.95,4.81,4.91,02/Z/AZ/008334-18,t,1,0,1,0,1.99
8572,8572,1151238671362783563,20241221052002,MM:NT Berlin Lab - Everything,"Everything: Want it all? Or just can't decide? You can book out MM:NT, giving you room for 13 of your friends (plus you) with access to all six rooms and shared spaces. Whether it's for a work event or the ultimate staycation filled with work, play, and relaxation, MM:NT Everything has you covered. Enjoy exclusive use of our cosy rooms and inviting shared spaces, making your stay one for the books.",573979099,Bastian,t,4.0,4.0,t,f,52.5220159,13.4038642,Room in hotel,Private room,14,1.0,6.0,7.0,$696.00,180,1,1,999,999,1.0,999.0,,t,1,1,3,125,0,0,0,,,,,,,,"Legal entity name and Legal form: Adina Hotel Operations GmbH <br/>Legal representatives or Trade register number: HRB 150482 B <br/> Entity address: An der Spandauer Brücke 11, 10178, Berlin, D <br/>Listing address: An der Spandauer Brücke 11, 10178, Berlin, D",t,4,0,4,0,
8607,8607,28534517,20241221052002,SCHØNES BÅD (fjord hotel berlin),"approx. 30 m² | Freestanding bathtub | Private 10 m² roof terrace with lounge corner | One bed (160 cm *200 cm cm) | Armchair | Desk | Flat screen TV | Bathroom with shower/toilet | In-room safe & refrigerator | Free Wi-Fi<br /><br />Parking: Please reserve in advance for €17.00 per day.<br />Breakfast: buffet with a wide selection of regional and ORGANIC products for €21.00,  Mon.-Fr from 6:30 am -10:30am, on weekends & holidays 7:00 am - 11:00 am, tea and coffee specialties as well as juices are included",215175725,Maarten,t,5.0,5.0,t,f,52.50329,13.37034,Room in hotel,Hotel room,2,,1.0,,,1125,1,3,1125,1125,1.5,1125.0,,t,21,43,65,227,23,5,0,5.0,4.91,4.96,4.83,4.87,4.87,4.74,"Legal entity name and Legal form: fjord hotel berlin gmbh <br/>Legal representatives or Trade register number: 144607 B - Amtsgericht Charlottenburg <br/> Entity address: Bissingzeile 13, 10785, Berlin, Deutschland <br/>Listing address: Bissingzeile 13, 10785, Berlin, Deutschland",t,5,0,0,0,0.44
8660,8660,38687139,20241221052002,"Central and calm room, perfect to discover Berlin!","The apartment is located at the beautiful and calm Arkonaplatz - one of the best areas to live in Berlin.  It is super central between Rosenthaler Platz and Mauerpark and the perfect location to discover the city. In walking distance you have great restaurants, bars and cafés in every direction and with the areas around Kastanienallee and Rosenthaler Straße endless possibilities to go shopping in more alternative shops.",8546502,Dario,f,1.0,2.0,t,f,52.53874,13.40133,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,19,0,0,5.0,5.0,4.95,4.95,4.95,5.0,4.95,,t,1,0,1,0,0.3
8707,8707,3988568,20241221052002,Jainaba Single Studio with private bathroom,Looking for a  place to stay? Need a shower in your private bathroom after a long travel or a strong business day? Jainaba offers you amongst others:<br />- wifi<br />- iron / ironing board<br />- kettle<br />- working desk,20486026,Nafi,f,2.0,2.0,t,f,52.54884,13.34743,Entire condo,Entire home/apt,1,,1.0,,,1125,1,1,1125,1125,1.0,1125.0,,t,18,48,74,333,572,87,5,4.68,4.81,4.76,4.88,4.87,4.57,4.71,"First name and Last name: Timothy Weltner <br/> Contact address: Seestrasse 106, 13353, Berlin, Deutschland  <br/>Listing address: Seestrasse 106, 13353, Berlin , Deutschland ",t,2,2,0,0,4.68
8826,8826,27629025,20241221052002,Lovely flat in the ♥ of Kreuzberg,"Bright ""altbau"" flat with high ceilings, big rooms (bedroom 25 sm and private living room 28 sm). The flat is located in the most lovely area of Kreuzberg next to the Spree/Maybachufer in Graefekiez, where you can find many nice coffees, bars, restaurants, groceries, every you need within 5minutes by walk! Ubahn (U8-U7) can be accessed very quickly!",18415404,Mai,f,1.0,2.0,t,f,52.49053,13.41333,Private room in rental unit,Private room,4,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,2,0,0,4.5,4.5,4.5,3.5,4.5,4.5,4.5,,t,1,0,1,0,0.03
8935,8935,22710813,20241221052002,Helle 28qm Einzimmerwohnung in ruhiger Gegend.,"The studio apartment is situated in a very quiet courtyard in the green berlin district of Niederschönhausen. The apartment has its own entrance and entrance. Three large windows flood the entire room during the day. These can also be partially or completely darkened. A bar counter with 2 bar stools separates the sleeping/working/living area from the kitchen. The kitchen has a gas stove, microwave and fridge.<br />The bathroom is separated in an extra room.",167515393,Paul,f,1.0,1.0,t,f,52.58763,13.4094,Entire rental unit,Entire home/apt,2,,1.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,,t,1,1,0,0,0.02
8951,8951,40671971,20241221052002,Wohnen mitten in Friedrichshain,"We rent two of our three rooms. You have one bedroom and a living room, kitchen and bathroom at your disposal. However, we lock the children's room, unless families come, then we are happy to provide this. The apartment is on the first floor of a renovated old building, just 10 minutes from Simon-Dach-Kiez and 10 from Kreuzberg. <br />Through the Ostkreuz and she Warschauer Straße you are well offered to reach both in about 10 minutes.",174524863,Victoria,f,2.0,3.0,t,f,52.49936,13.45712,Entire rental unit,Entire home/apt,2,,1.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,2,2,0,0,
8952,8952,36258637,20241221052002,Twin Room Apartment with Shared Kitchen/Bathroom,"Base yourself in the heart of this awesome city at our famous hostel renowned for its lively atmosphere. With the added benefit of having the U-Bahn on our doorstep we provide the perfect location to connect you to the rest of the city. <br /><br />At our famous onsite Belushi’s bar, where we host live DJs, live sports and epic parties, guests can enjoy exclusive drink deals and 25% off our awesome menu! <br /><br />We offer free WiFi, a range of modern rooms & apartments, and a 24hr reception for your convenience.",240204649,St Christophers Inn Berlin,f,8.0,19.0,t,f,52.52669,13.41062,Private room in hostel,Private room,2,1.0,0.0,2.0,$74.00,1125,1,2,7,7,1.1,7.0,,t,0,0,0,4,63,0,0,4.43,4.4,4.51,4.48,4.44,4.87,4.43,"Legal entity name and Legal form: St. Christopher's Berlin GmbH  <br/>Legal representatives or Trade register number: HR B 104214 B <br/> Entity address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland <br/>Listing address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland",t,7,0,6,1,0.97
9244,9244,17041545,20241221052002,14m2 room in shared-flat w/ balcony near Hermannst,"Cozy room top floor of a typical Berlin ""Altbau"". Shared flat so youll be sharing the flat with my friendly room mate.",59518142,Max,f,2.0,5.0,t,f,52.46854,13.43276,Private room in home,Private room,1,,2.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,0,1,0,0.02
9271,9271,1264589177117947036,20241221052002,The Base View Studio Apartment,"The light and friendly 19 sqm studio is located with a queen-size bed (140cm), smart-tv, table with chair, closet and other clever storage solutions. <br />There is a bathroom with shower and a basic equipped kitchenette that features a microwave, and a fridge with freezer compartment.<br /><br />The washing machine is available for use with a fee of 3.70 EUR, and the dryer machine with a fee of 3 EUR.",500861010,Jessa,f,15.0,37.0,t,f,52.57192,13.40397,Entire guesthouse,Entire home/apt,2,,1.0,,,182,1,7,999,999,6.8,999.0,,t,3,12,42,317,0,0,0,,,,,,,,"First name and Last name: Jihye Kang <br/> Contact address: Pestalozzistraße 5-8, 13187, Berlin, Deutschland <br/>Listing address: Pestalozzistraße 5-8, 13187, Berlin, Deutschland",t,7,7,0,0,
9273,9273,1264593597172182068,20241221052002,The Base Studio Apartment,"The light and friendly 19 sqm studio is located from the ground to the 4th floor with a queen-size bed (140cm), smart-tv, table with chair, closet and other clever storage solutions. <br />There is a bathroom with shower and a basic equipped kitchenette that features a microwave, and a fridge with freezer compartment.<br /><br />The washing machine is available for use with a fee of 3.70 EUR, and the dryer machine with a fee of 3 EUR.",500861010,Jessa,f,15.0,37.0,t,f,52.57192,13.40397,Entire guesthouse,Entire home/apt,2,,1.0,,,182,1,7,999,999,6.8,999.0,,t,27,57,87,355,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"First name and Last name: Jihye Kang  <br/> Contact address: Pestalozzistraße 5-8, 13187, Berlin, Deutschland  <br/>Listing address: Pestalozzistraße 5-8, 13187, Berlin, Deutschland ",t,7,7,0,0,0.91
9364,9364,42808745,20241221052002,Private 8 Bedroom (Entire Room),"Base yourself in the heart of this awesome city at our famous hostel renowned for its lively atmosphere. With the added benefit of having the U-Bahn on our doorstep we provide the perfect location to connect you to the rest of the city. <br /><br />At our famous onsite Belushi’s bar, where we host live DJs, live sports and epic parties, guests can enjoy exclusive drink deals and 25% off our awesome menu! <br /><br />We offer free WiFi, a range of modern rooms & apartments, and a 24hr reception for your convenience.",240204649,St Christophers Inn Berlin,f,8.0,19.0,t,f,52.52669,13.41062,Private room in hostel,Private room,8,1.0,1.0,8.0,$143.00,1125,1,2,7,7,1.1,7.0,,t,0,6,15,239,13,0,0,4.62,4.54,4.31,4.62,4.54,4.92,4.69,"Legal entity name and Legal form: St. Christopher's Berlin GmbH  <br/>Legal representatives or Trade register number: HR B 104214 B <br/> Entity address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland <br/>Listing address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland",t,7,0,6,1,0.24
9428,9428,51811485,20241221052002,Bed in 8 Bed Female Dorm Ensuite,"Enjoy this spacious female only room with bunk beds located in Mitte, the city’s most central district.  Complete with fresh linen, lockers to store your possessions, personal reading light, and privacy curtain, this hostel is the ideal base for you to explore the culture, history and nightlife of this amazing city.<br /><br />In the evenings, meet new friends at our hostel bar and party into the night! For just €7 a day you can enjoy a full continental breakfast served from 8am-10am every morning.",267779752,St Christophers Inn Berlin Mitte,f,6.0,19.0,t,f,52.52411,13.38989,Shared room in hostel,Shared room,1,1.0,1.0,1.0,$19.00,365,1,2,7,7,1.1,7.0,,t,1,1,1,168,36,4,0,4.69,4.72,4.53,4.83,4.75,4.75,4.64,"Legal entity name and Legal form: St. Christopher's Berlin GmbH  <br/>Legal representatives or Trade register number: HR B 104214 B <br/> Entity address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland <br/>Listing address: Ziegelstr. 28, 10117, Berlin, Deutschland",t,6,0,1,1,0.9
